sa2_name,retail_ratio,accom_ratio,school_ratio,density,health_ratio,l_score,normalised,FINAL_SCORE
Picton - Tahmoor - Buxton,3.841743119266055,2.0642201834862384,1.6217311980539226,-0.010531393029481582,2.8669724770642198,10.384135584840955,-2.8000280565946998,0.0573226597922148
Jamisontown - South Penrith,5.207743688441073,1.6415713800520775,1.6856300042140748,-1.330657233785387,2.377448205592664,9.581736044514503,-2.9700235715508483,0.0487986288588815
Homebush,10.89275687815834,6.962380685008423,3.2023289665211063,-1.3009314669303222,5.334081976417743,25.090617039175292,0.31567149503451297,0.5782690016408484
Erskineville - Alexandria,14.64482100774324,7.7993491190663224,3.5523978685612794,-1.3888888888888888,6.284367635506677,30.892046741988626,1.5447562343034447,0.8241550783282043
Manly Vale - Allambie Heights,4.037911502439572,2.4676125848241828,2.5963650888755745,-0.8552399482579831,5.271717794851663,13.51836702273301,-2.136013110799192,0.10564549702644473
Blacktown (East) - Kings Park,10.353704947391986,5.316767405417506,4.7148630444544235,-1.5046455932692187,8.954555630176854,27.835245434171554,0.8971455536821962,0.7103625600039348
Dulwich Hill - Lewisham,3.9655942806076854,2.90437890974084,5.215879455230368,-2.220906129700918,4.300714924039321,14.165661439917296,-1.9988780026051933,0.11932077489207925
Ashcroft - Busby - Miller,1.394777951350145,1.4505690694041509,2.9437229437229435,-1.8304960644334614,2.287435840214238,6.246009740258016,-3.676727005870049,0.024681093260494582
Croydon Park - Enfield,5.075575882648224,4.238942495398517,4.086538461538462,-2.5181939512981293,4.406269172848458,15.289132061135529,-1.7608607092323725,0.14668257481850056
Randwick - North,3.551609322974473,2.774694783573807,2.5884383088869716,-3.0998140111593306,7.769145394006659,13.58407379828258,-2.122092543071657,0.10696801405347334
Gymea - Grays Point,4.264274242675971,2.1598272138228944,2.089427496865859,-0.8623960812722068,4.818076092374149,12.469208964466667,-2.3582866234595032,0.08640935738937491
Surry Hills,13.396811337466785,15.223649247121346,7.936507936507937,-0.7596475235490732,11.403897254207264,47.20121825175426,5.0,0.9933071490757153
Cabramatta West - Mount Pritchard,3.592152528322741,2.210555402044764,2.7613412228796843,-1.4973141926669036,2.9842497927604312,10.050984753340718,-2.8706090381539746,0.05362573490730524
Lakemba,6.724251038705445,5.084189809752897,2.6246719160104988,-3.201317113326626,4.209490487644872,15.441286138787088,-1.7286255078356576,0.15076347680832966
Bondi Junction - Waverly,11.139019329474719,9.610134323468385,3.265063817156426,-2.377744313228184,25.4450147428197,47.08148789969105,4.974634054692272,0.9931363872121075
Auburn - Central,6.083445491251682,3.768506056527591,2.607561929595828,-1.8753683759309863,6.191117092866756,16.77526219431087,-1.4460107565788505,0.19061627381995433
Fairfield,8.304757822546078,2.946849549935705,2.3534445870774494,-1.8910741301059,7.393913416202314,19.107891245655644,-0.9518224415859251,0.278518461985737
Oatlands - Dundas Valley,5.534564419136821,2.8204991751370336,2.78432212465196,-1.4811645244639007,4.3637911766271085,14.022012371089021,-2.029311341859723,0.11615960553857922
Wahroonga (East) - Warrawee,3.989998404000638,3.404798638080545,2.797463632972771,-0.4502138515795003,15.640793743682503,25.382840567156958,0.3775816615101002,0.5932896969373433
Smithfield - Wetherill Park,4.4402156676181415,1.850089861507559,2.4906600249066004,-1.3610997686130393,2.907284068083307,10.327149853502569,-2.812100993152067,0.05667375317481464
Bidwill - Hebersham - Emerton,1.6365748073065145,0.8974765072326047,2.6459143968871595,-0.9844134536505332,1.3198183929891247,5.51537065076487,-3.8315194278783498,0.021216746401049005
Miranda - Yowie Bay,7.905138339920948,4.53227931488801,2.8621752531924263,-1.1672892209178227,12.121212121212121,26.25351580829568,0.5620419939733132,0.6369248865087411
Blacktown (North) - Marayong,2.7918246944795615,1.7383059418457647,3.408179631114675,-1.896273821939888,2.370417193426043,8.412453638926156,-3.217746500936234,0.038503325175749586
Peakhurst - Lugarno,6.33740114177971,2.7758864505316083,2.3778642455685257,-1.0766000968940088,4.1900172838212955,14.60456902480713,-1.90589150752177,0.12944312388296955
Asquith - Mount Colah,3.9775998325221122,1.5177683571465956,3.200301204819277,-0.08649296956312401,3.925262992620506,12.534439417545368,-2.344466968905084,0.087506573215253
Normanhurst - Thornleigh - Westleigh,4.644851521319346,1.6700589739575178,2.896451846488052,-0.7008269758314811,4.644851521319346,13.155386887252781,-2.212913697039196,0.09859681391109634
Neutral Bay - Kirribilli,7.133558969018486,6.456651913564176,2.3837902264600714,-3.1665611146295123,10.153605831814632,22.961045826227853,-0.13549720183874925,0.4661774308112658
Prestons - Edmondson Park,5.9836620011447,2.861751391851813,2.5510204081632653,-1.2029181378827225,4.474738539986472,14.668254203263526,-1.8923992332086952,0.13097115234982035
Campbelltown - Woodbine,9.25590775117638,5.739696985366359,3.593320651025153,-0.8001396607407838,12.668700553286106,30.457486280113216,1.4526907160878721,0.8104121924301936
Crows Nest - Waverton,7.287951620406264,7.184576420116813,2.349781805975159,-2.026205592327435,13.542151237918022,28.33825549208882,1.003712730663601,0.7317879192746852
Drummoyne - Rodd Point,7.789527985555842,5.313386639153984,2.163981726376533,-1.889491726725511,12.277534175909206,25.654938800270052,0.43522810437558324,0.6071213979985419
Gosford - Springfield,8.61490843435646,4.849110136703636,3.31832187722209,-0.4138974953288711,12.690224400309516,29.058667353262834,1.1563384229352707,0.7606667506952562
Blaxland - Warrimoo - Lapstone,3.3503427658368126,2.267924333797227,2.822732404968009,-0.16838702072844225,5.9790732436472345,14.25168572752084,-1.9806529883386714,0.12124924616848022
Cherrybrook,5.174710523619223,2.9716159442565835,2.291825821237586,-0.6059577768621083,6.5068142227687265,16.33900873502001,-1.5384349514299327,0.1767629019713055
Chester Hill - Sefton,6.7467416304625605,1.9933554817275747,2.544991819669151,-1.788761076558974,3.7311525683618703,13.227480423662183,-2.1976400369347298,0.09996261484947966
Bradbury - Wedderburn,1.1722731906218145,1.0703363914373087,2.816901408450704,-0.5183396761741075,1.6309887869520896,6.17216010128781,-3.6923727119991403,0.02430725853238686
Chipping Norton - Moorebank,8.475003783483832,3.6825909297280934,2.9613177864149547,-0.27604863977032756,4.136608989557584,18.979472849414137,-0.9790290267118786,0.27308448846219086
Bossley Park - Abbotsbury,2.5204153644520617,1.764290755116443,2.640666260410319,-0.31530489983814347,3.629398124810969,10.239465604951647,-2.830677684983037,0.0556887494285623
Turramurra,5.161354980958108,2.5055121266786933,4.342900302114804,-0.38754808018369774,8.869512928442575,20.49173225801048,-0.6586433535009677,0.34104442917829203
Belmore - Belfield,7.20425299349133,3.8257067620609133,3.259319617029945,-2.8802481444555226,3.9250757688676905,15.334106996994358,-1.7513323670571879,0.1478792263989421
Fairfield - West,2.819827842089641,2.127238547541308,2.3533671252715425,-2.3446658851113718,3.215593153260117,8.171360783051238,-3.2688241774887783,0.03665632705867828
Bondi - Tamarama - Bronte,5.711472181191532,4.234367306745446,2.1459227467811157,-2.4035572647518326,8.517971442639094,18.206176412605355,-1.142858789046465,0.2417958706103603
St Clair,2.603399155123293,1.2280184693977798,1.9224047535826632,-0.5552856250433816,2.2104332449160036,7.408969997976358,-3.4303434800221497,0.03136049667039852
Cremorne - Cammeray,3.4620635849424617,3.120733372342501,2.3316062176165806,-2.7785495971103082,10.386190754827386,16.52204433261862,-1.4996572239945167,0.18247665319671585
Kingswood - Werrington,3.2606089666746585,1.7262047470630544,3.483713638738896,-0.9270550314129031,4.411412131383361,11.954884452447066,-2.4672508686780015,0.07818614384176657
West Ryde - Meadowbank,6.171953495048084,4.3538586670494235,1.4548981571290012,-2.295348788681844,6.411176498732118,16.096538029276783,-1.5898045377931433,0.16941139887397022
Claymore - Eagle Vale - Raby,1.716656334938725,0.6675885746983931,2.169533550286688,-0.2618166585212595,1.5259167421677555,5.817878543570302,-3.7674304267869023,0.022589303589241213
Minto - St Andrews,4.562954513047198,1.3783925091496743,2.1562448167191905,-0.2416762665850338,2.614192689766624,10.470108262097654,-2.781813976441482,0.05831486255856592
Homebush Bay - Silverwater,9.925323754608186,7.325834199829851,3.7373198077949814,-1.2431294896953444,7.1840438604783055,26.929392133015977,0.7052324347613901,0.669346847645983
Baulkham Hills (West) - Bella Vista,9.945834889802017,6.677250653716847,2.807017543859649,-1.0945809123331904,20.918939110945086,39.25446128599041,3.3164085038274393,0.9649874492026677
Hassall Grove - Plumpton,2.0532922674879837,1.4466377339119885,2.6262036766851473,-0.6446102525260664,1.866629334079985,7.348152759639039,-3.4432281555855946,0.030971453206612844
Pennant Hills - Cheltenham,4.146864225142112,3.4479545242754637,3.216008576022869,-0.6017888172593033,12.76675053583077,22.97578904401191,-0.1323737193672958,0.46695480976435855
Balgowlah - Clontarf - Seaforth,5.492203863160345,4.607865952990458,1.2720623310542216,-1.4453905182382003,7.726320688852688,17.65306231781951,-1.2600409540990132,0.22096684228067134
Rosemeadow - Glen Alpine,1.721170395869191,1.4885798018328138,2.0756825802331154,-0.16638000777826537,2.698050890821975,7.81710366097883,-3.3438767153667053,0.03409625226032931
Glebe - Forest Lodge,5.372360133382735,5.603927380511301,2.5678650036683788,-1.303327830393605,8.382734346054095,20.623559033222904,-0.6307146728238493,0.3473485055794323
Petersham - Stanmore,5.54708084870337,4.899921416354643,4.171301446051168,-2.3307694868977458,7.026302408357602,19.31383663256904,-0.9081910705024594,0.2873701427528895
Menai - Lucas Heights - Woronora,3.4632434429257484,2.031769486516439,2.1670278379729955,-0.059871814445272675,4.525304765422978,12.127473718392888,-2.430686289978932,0.0808624449235923
Riverstone - Marsden Park,5.58427173712387,2.399852316780506,6.7126965861143075,-0.3525515921481724,2.6767583533321027,17.021027401202613,-1.3939432006990593,0.19877899340528776
Five Dock - Abbotsford,7.468191038170754,5.301493638207634,2.17296827466319,-1.7315267737327389,9.911488106214273,23.122614283523113,-0.10126747996303109,0.4747047434361125
Holsworthy - Wattle Grove,2.9033596018249685,2.3964237983317203,2.7615833077631176,-0.09497951834529396,3.7328909166321025,11.699278106206615,-2.5214033578949406,0.07437128001493848
Rockdale - Banksia,7.5959856366817045,5.4322806371420675,2.8401755744900594,-1.9574944071588367,3.36064819077433,17.271595631929323,-1.3408580812874646,0.20736898282170124
Ingleburn - Denham Court,5.147768534264834,2.573884267132417,3.394675719135251,-0.4527974798585978,4.458335248425794,15.121866289099698,-1.7962974581619653,0.14230237081961108
Sutherland - Kirrawee,5.193014705882352,3.3547794117647056,3.064977523498161,-0.6447702683533857,5.836397058823529,16.80439843161536,-1.4398379842683795,0.19157043887935735
Lidcombe,7.213747472891013,5.973166697298291,3.5385704175513095,-2.1862360822649407,7.029957728358758,21.56920623383443,-0.43037086060108276,0.3940377769591603
Yagoona - Birrong,4.763213336997343,1.5572043601722085,2.428363283147159,-1.2590833872940501,3.206008976825135,10.695706569847795,-2.7340189584089214,0.06099556999929969
Glenmore Park - Regentville,1.8318373328448434,1.3738779996336326,1.8502704241389127,-0.7581501137225171,2.5645722659827808,6.862407908877652,-3.546137544104043,0.02802760343053518
Canley Vale - Canley Heights,4.114473804516778,3.2915790436134227,3.4692107545533393,-1.477077601964513,2.834415287556003,12.232601288275028,-2.4084140746048655,0.08253332742046372
Rooty Hill - Minchinbury,4.061701350857978,2.646951442132165,2.1231422505307855,-0.6837887366319302,2.5100401606425704,10.65804646753157,-2.741997587713648,0.060540190576821
St Ives,6.749977196022987,2.8276931496853055,2.3549201009251473,-0.6750067500675007,9.896926023898569,21.154509720464507,-0.5182280237696437,0.37326667426031895
Punchbowl,6.2913152496010945,3.236836106678824,2.4860161591050343,-2.478173014602158,3.738317757009346,13.274312257792142,-2.187718294262714,0.10085882470128958
Guildford West - Merrylands West,4.009476945507563,2.2325496628394386,1.9940179461615155,-1.2807845720349837,2.0047384727537816,8.959998455227314,-3.1017442373122837,0.043035364172249124
Lethbridge Park - Tregear,1.272900850115925,0.8182934036459517,2.594210813762971,-0.7987787560352172,0.9546756375869436,4.841301949076573,-3.9743269075694583,0.018445322452679765
Dural - Kenthurst - Wisemans Ferry,10.063463281958295,3.989120580235721,5.799078969810677,-0.002648728769114551,6.43699002719855,26.28600413043413,0.5689249354188419,0.6385150726193778
Northmead,4.078673071694009,3.12698268829874,3.2856590645535366,-1.685431133283894,13.91280703344512,22.718690724707514,-0.18684229641399952,0.45342484219263834
Oyster Bay - Como - Jannali,3.8036587574714726,2.35464589748234,2.254428341384863,-0.449170718560857,4.165911972468756,12.129474250246574,-2.4302624594237514,0.08089395117923641
Springwood - Winmalee,3.84493599312435,2.4426652191613516,2.1981738248224554,-0.014354472207588636,4.0258741575066725,12.49729472240724,-2.352336404592106,0.08688024164601292
Granville - Clyde,7.167816503897501,3.763103664546188,2.861742085494545,-1.4264572151989017,3.091120867305797,15.457325906045128,-1.7252273397687894,0.15119907388376008
Guildford - South Granville,6.080386283363884,2.906066973666562,2.349831105889264,-1.1771283952797151,4.828542048553673,14.987698016193669,-1.8247222060552133,0.1388682098787376
Kurrajong Heights - Ebenezer,4.188388361627233,2.361538118789823,3.4915092842405966,-0.0060268193460901,2.807111348750167,12.84252029406173,-2.279197281399738,0.09286055000422916
Bateau Bay - Killarney Vale,2.181170709993323,1.647006454484754,1.5833919774806473,-0.36834108384363917,2.314711773870465,7.357939831985551,-3.4411546768261454,0.031033743468314633
Cobbitty - Leppington,3.7235693071501395,1.5958154173500598,5.487470276202671,-0.04540724623971242,1.950441065650073,12.711888820113233,-2.30687272681976,0.09055536199987906
Gorokan - Kanwal - Charmhaven,3.1018744183985465,2.038374617804759,1.8047283883775491,-0.8889679082585118,2.304249567953206,8.36025908427555,-3.2288043838858256,0.038096035910205474
Freshwater - Brookvale,12.057205720572057,5.148514851485148,2.4394820791893417,-1.670425123193853,7.964796479647965,25.93957400770066,0.4955306173133778,0.6214084362552684
Gordon - Killara,6.905652078293381,4.00263910270508,3.1462162609703594,-0.5140771458436862,14.603034968110842,28.143465264235978,0.9624446797387503,0.7236110036541098
Chatswood (West) - Lane Cove North,3.117316473480857,1.975763962065332,1.8820577164366374,-1.4447735317488983,6.19072708113804,11.721091701371968,-2.516781952775902,0.07469004487801721
Ermington - Rydalmere,7.127552582098037,4.4164589619135075,3.6591740721380033,-1.2163723721288544,3.104639468275832,17.091452712296526,-1.3790229690392977,0.20116596104353346
Toongabbie - Constitution Hill,3.6678019386953102,2.095886822111606,3.035714285714286,-1.4706865432181295,3.4931447035193433,10.821861206822415,-2.707291970918523,0.06254444229034632
Elderslie - Harrington Park,4.625992842803526,2.6621279567076894,2.285387801742608,-0.13926671432683113,4.276861307497599,13.711103194424592,-2.095180230032514,0.10956616067156935
Bondi Beach - North Bondi,7.575427750446253,6.051634812138099,1.2278978388998034,-1.625685836212152,6.748225869650398,19.9775004349224,-0.767587961740813,0.3170011093931625
Concord - Mortlake - Cabarita,6.1987949195890595,5.028393081624691,1.9538882375928095,-1.1077351563489048,10.750357622783822,22.823698705241476,-0.16459541711230763,0.45894379393179197
Bass Hill - Georges Hall,4.880366243413665,3.1959920532089487,2.243493867783428,-1.45803658550263,3.7574501166105208,12.619265695513933,-2.326495763688275,0.08895223688981023
Macquarie Park - Marsfield,5.163733379233185,4.174017814880158,4.62962962962963,-0.937031484257871,4.647360041309867,17.67770938079497,-1.2548192534971347,0.22186701795235142
Mount Druitt - Whalan,4.107384823848238,2.4136178861788617,2.133902373966391,-1.0362097749122101,3.345189701897019,10.963885010978299,-2.6772029585124493,0.0643320348854401
North Parramatta,6.145815793904697,3.0729078969523487,3.2096288866599796,-0.7081350555177883,6.98770836841219,18.707925890411428,-1.0365586772294515,0.26181454504440477
Potts Point - Woolloomooloo,5.880129362845983,8.40018480406569,6.901311249137335,-2.056061956000274,6.636145995211894,25.76170945526063,0.457848422016772,0.6125036380915968
Quakers Hill,3.0869347572167527,1.7937593859502752,1.918070968625839,-1.6736401673640167,2.5029200734189887,7.628045017847839,-3.3839304788358215,0.03280146902137758
Manly - Fairlight,6.161019065856299,6.3275330946632256,1.4447387430772938,-1.4847589493845674,8.7836150195654,21.232146973777652,-0.5017798776859861,0.37712248219412636
Pyrmont - Ultimo,8.968982269650791,9.591828260598763,2.1314387211367674,-2.682223563334004,6.934352032554084,24.9443777206064,0.2846893882191974,0.5706955130137633
Doonside - Woodcroft,2.9700519759095783,1.4850259879547891,2.2765214751859157,-0.8072165156499101,2.846299810246679,8.770682733647053,-3.1418524651488022,0.04141351682446465
Umina - Booker Bay - Patonga,2.556595604304977,2.8864789080862643,0.9516558812333461,-0.2774650790379096,2.5978310172776378,8.715096331864316,-3.1536289412317413,0.040948525699065555
Baulkham Hills (East),4.513746409519901,2.7492819039803034,2.011138613861386,-0.8425512451703759,5.621665982765696,14.05328166495691,-2.0226866624497326,0.11684146989322966
Lindfield - Roseville,5.619807786284411,4.398110441439973,1.7469791818314166,-0.50519508950373,13.80517999674214,25.06488231679421,0.3102193640653885,0.5769388045088079
Macquarie Fields - Glenfield,2.52484117934517,1.343867079328881,1.9835647492207424,-0.8115768313543344,2.0768854862355433,7.1175816627760025,-3.492076703441553,0.029538515218739323
Cronulla - Kurnell - Bundeena,4.718693284936479,5.04133897963299,1.504082509669102,-0.1993103860642178,4.073401895543456,15.13820628371781,-1.792835684245249,0.14272541207155556
Arncliffe - Bardwell Valley,5.105938165882684,3.578177139870542,3.5561877667140824,-1.001482193646597,2.5328669641780244,13.771687842998736,-2.0823448306894274,0.1108246901043561
Rouse Hill - Beaumont Hills,7.286703767466069,3.4832045481843297,2.523977788995457,-0.3817574476787784,5.885414581414902,18.797543238381976,-1.017572441007208,0.26550052924212003
Kellyville,4.818605392059257,2.5885070287921628,1.8609597235145554,-1.0337374306926042,6.690295089801282,14.924629803474653,-1.8380837706620063,0.13727807929778546
Mortdale - Penshurst,4.246874379837269,3.254614010716412,3.005657708628006,-1.1444640638283958,5.159753919428458,14.522435954781749,-1.923292132562275,0.12749490033049063
Kingsgrove (North) - Earlwood,5.910118599024236,4.085518226171116,3.927344133529701,-1.5850565743269607,4.720161834120027,17.05808621851812,-1.3860919589963876,0.20003238630616704
Seven Hills - Toongabbie,4.846526655896607,3.7038496394657,3.0916679548616477,-0.9818535610043468,3.1128098033807476,13.773000492600355,-2.0820667341380594,0.11085209742157846
South Hurstville - Blakehurst,5.701254275940707,3.9318995006487634,2.0625644551392233,-0.8001408247851622,7.667204026265089,18.56278143320862,-1.067308827877822,0.25591520749325847
Redfern - Chippendale,5.207925444435743,5.59949878612264,6.714060031595577,-0.9245989552031806,5.051296107760984,21.64818141471176,-0.41363926260373685,0.39803981612007266
Warriewood - Mona Vale,8.412567985287788,4.969284344797903,0.9056603773584906,-0.42871719241685036,8.6473373244121,22.50613283943943,-0.2318745843804617,0.4422896926772875
Castlereagh - Cranebrook,2.0624173087399797,1.4008872285780993,2.658160552897395,-0.2656696132689388,1.2063195579422523,7.062115034888787,-3.5038278043541133,0.029203514150181124
Hurstville,10.139072333152047,6.448605391966436,2.91601866251944,-2.1977418202796626,8.507497474943671,25.813452042301932,0.4688105515883709,0.6151021912944769
Lalor Park - Kings Langley,5.033881897386253,1.5488867376573088,3.0855127828386717,-0.7627247919456263,2.6718296224588576,11.577386248395467,-2.5472272375162297,0.07261298299638329
Cabramatta - Lansvale,10.119207328759249,4.86795201042585,2.78853601859024,-0.9214891264283082,6.362834911265285,23.217041142612313,-0.08126230581994864,0.4796955957654037
Malabar - La Perouse - Chifley,3.1423644376317306,3.065721402567542,1.5693112467306014,-0.8456373568758774,4.4452960337229355,11.377055763776932,-2.5896690413590977,0.06980627007194676
Ashfield,5.3971291866028706,4.287081339712919,2.987132352941176,-1.6349219324777242,5.435406698564593,16.471827645343836,-1.5102960780611525,0.18089491854440723
Narrabeen - Collaroy,4.448500057032052,2.9656667046880347,1.165307141668054,-1.2565971349585323,3.878179536899738,11.201056305329347,-2.6269560998220522,0.06742359205453691
Frenchs Forest - Belrose,5.693171963955812,3.317875051841798,2.7840381810950547,-0.1659359951679438,4.7882969498171395,16.41744615154186,-1.5218172836181627,0.17919407102306578
Burwood - Croydon,10.21716181571407,7.276428894586035,3.188775510204082,-2.003338898163606,11.989141909214297,30.668169231554877,1.4973257825639017,0.8171752873725066
Eastwood - Denistone,6.870916873169633,6.608094916272433,3.3789491468153408,-0.8951292182964412,10.92588420815499,26.888715926115957,0.6966148167407997,0.6674368066187284
Concord West - North Strathfield,6.7956089911134345,7.65439474273766,1.786777843954735,-1.7636684303350971,7.393025166156374,21.866138313627104,-0.36746314533641655,0.40915415702114166
Strathfield,7.235296311490695,5.967254689889233,2.615167974250654,-1.3950244129272262,18.162831462350354,32.58552602505371,1.9035349577746654,0.8702910902073181
Dee Why - North Curl Curl,4.808229900480823,3.615490700361549,1.5576323987538943,-1.7185505253854463,6.895523500689552,15.158325974900372,-1.7885731478261153,0.14324774882962052
Willoughby - Castle Cove - Northbridge,6.1434209546503835,3.8349839898726636,1.2933264355923435,-1.02308450678026,8.97311787921662,19.22176475255175,-0.9276973212789139,0.2833921115224899
Panania - Milperra - Picnic Point,3.163026085662189,1.9722397945893646,2.379619260918253,-0.7643719294832151,3.572358873218472,10.322872084905065,-2.813007276666761,0.056625321053913304
Double Bay - Bellevue Hill,10.366914732126329,6.220148839275797,1.9712201852946973,-1.4849384811200677,19.363915731793107,36.43726100736986,2.7195594429420575,0.9381709836329859
Mascot - Eastlakes,6.649918723215605,5.024383035318457,2.2238695329873983,-1.29764801297648,3.1402393970740357,15.740762675619015,-1.6651787266033118,0.15906803882229253
Newtown - Camperdown - Darlington,5.974499089253188,7.3224043715847,3.9515929859224497,-1.2190661952944044,13.114754098360656,29.14418434982659,1.1744559630605353,0.763949507346756
Greenacre - Mount Lewis,6.633318834275772,3.2260403073800203,1.040943789035392,-1.2890843204377158,5.074670146440481,14.685888756693949,-1.8886631954360333,0.1313969661887725
Coogee - Clovelly,4.075155973890151,3.93090266507988,1.2626262626262628,-2.085723224528105,8.258501929388006,15.441463606456196,-1.7285879097236427,0.15076829070260525
Greystanes - Pemulwuy,4.322922295471739,2.3055585575849276,1.4682327816337426,-0.9283718888992042,2.8819481969811593,10.050289942772364,-2.870756239983522,0.0536182649030254
Bexley,5.141843971631205,2.375886524822695,2.5985937022317334,-1.8947288642995188,3.4397163120567376,11.661311646442854,-2.5294468917633384,0.07381945377813798
Marrickville,8.432838465081671,5.456542536229317,3.8399353274050116,-1.3762967295748962,5.385678347447118,21.73869794658822,-0.39446252623357037,0.40264350151632194
Leichhardt - Annandale,8.133230054221533,5.6686148862756145,2.7673775028487713,-2.459584553809002,10.738680374621506,24.848318264158422,0.2643383337325025,0.5657024496900429
Lane Cove - Greenwich,5.905167895454069,3.2845312554596595,1.5410479125805547,-1.8771877519020328,16.527481742898075,25.381041054490325,0.3772004186665292,0.5931977008997292
Epping - North Epping,4.9007765314926655,3.0025884383088868,2.7708910602304213,-1.2386550458302368,8.697152717860224,18.13275370206196,-1.1584140465721888,0.23895558058808772
Carlingford,4.866262846253318,3.8793983529571907,2.59704756697649,-0.923484203289656,7.554617845232424,17.97384240812977,-1.1920808246380887,0.2328869885202309
Liverpool,6.65877978705425,3.684299476085854,2.131344078859731,-1.1078578776608372,9.32905188440088,20.69561734873988,-0.6154484745802691,0.3508173312900918
Ryde,4.684624393508448,3.647314706374435,2.0628371945414155,-0.6879282353264907,5.119625230048519,14.826473289146328,-1.8588791056054377,0.13483375482133186
Mount Annan - Currans Hill,3.325212352670047,1.4815302561401198,1.8453967603034653,-0.15305731996632738,2.3375255152433003,8.836607564390604,-3.127885700479312,0.04197154061225701
Mosman,5.711472181191532,4.398490070572788,0.7179781734635267,-0.9248234165289065,12.571803709174462,22.474920717873403,-0.23848715132726284,0.4406592021177897
Merrylands - Holroyd,5.003760996827681,3.4012493050331947,1.8846588767433095,-0.7441805084241234,4.840239395624161,14.385728065804221,-1.9522549208209123,0.12430769011618882
Chatswood (East) - Artarmon,9.942166482552473,9.227370199493144,2.0734597156398107,-1.7759185445360905,16.992657092728574,36.45973494587791,2.7243207477008005,0.938446593261637
Sydney - Haymarket - The Rocks,54.853273137697514,54.337310544985485,3.8211692777990067,-0.6987469138677971,39.24540470815866,19.065150391845982,-0.9608774735094014,0.2767025444609694
Parramatta - Rosehill,10.026901442895573,8.834678405478112,2.9717682020802374,-0.3530865650561996,7.459036439227194,28.93929792462492,1.1310489424813461,0.7560324257614542
Canterbury (South) - Campsie,7.019783024888322,3.7074178746163433,2.6408450704225355,-2.3023630617242605,5.257240100890389,16.32292300909333,-1.541842856251559,0.17626753738632767
Parklea - Kellyville Ridge,4.732868757259001,2.6713124274099886,1.7095555155659528,-0.4076142338890474,4.732868757259001,13.438991223604898,-2.1528295833539364,0.10406710513008194
Waterloo - Beaconsfield,8.726831711882728,6.090326662975559,1.9175455417066156,-1.954815828423022,4.06021777531704,18.84010586345892,-1.0085551684338752,0.2672627018045145
Holsworthy Military Area,0.0,0.0,13.0,-0.0,0.0,13.0,-2.2458337980467595,0.09570943925993063
0,0.0,0.0,0.0,-0.0,0.0,0.0,-5.0,0.0066928509242848554
